"RECORD_ID","PROJECT_ERA","UNLOCK_TYPE","CONTENT_EN","TECH_GATE","CIVIC_GATE","GATE_MODE","SOURCE","SOURCE_UNLOCK","DECISION","REASON","NOTES"
"LA017","Late Antiquity","YIELD_UPGRADE","Pasture +1 Food","Horse Collar","","TECH","Civ6 Stirrups remap","Stirrups","REMAP_TECH","If a pasture yield boost is retained, Horse Collar is a better agricultural fit than Stirrups","Balance with Farm production effect before final tuning"
"LA018","Late Antiquity","CITY_BUILDING","Apothecary","Alchemy","","TECH","Historical addition; Health & Plague system adaptation","Alchemy","KEEP","Alchemy is the project's bridge from material transformation traditions to medicine/chemistry; Apothecary gives it a concrete city role","Exact Health/Science effects later"
"LA019","Late Antiquity","SYSTEM","Early chemical and medicinal processing","Alchemy","","TECH","Historical addition","Alchemy","KEEP","Creates a pre-Chemistry processing stage and supports later Gunpowder/Metallurgy/Chemistry branches","No industrial-chemistry bonuses yet"
"LA020","Late Antiquity","SYSTEM","Plague treatment support","Alchemy","","TECH","Health & Plague adaptation","Alchemy","KEEP","Alchemy/Apothecary provides early disease mitigation and recovery support but not an instant empire-wide cure","Exact Health/plague-severity coefficient belongs to numerical balance; Academy exists as a Worker improvement, but the source mod's Academy plague-cure action remains removed"
"LA021","Late Antiquity","RESOURCE_REVEAL","Niter","Alchemy","","TECH","Project alternative","Alchemy","DROP","Niter reveal remains Military Engineering to avoid duplicate reveal","Alchemy remains conceptual prerequisite to Gunpowder"
"LC001","Late Antiquity","POLICY","Bastions","","Defensive Tactics","CIVIC","Civ6 GS","Defensive Tactics","KEEP","Direct Civ6 Defensive Tactics defensive policy retained","Bastions; exact combat modifier later"
"LC002","Late Antiquity","POLICY","Limes","","Defensive Tactics","CIVIC","Civ6 GS","Defensive Tactics","KEEP","Direct Civ6 Defensive Tactics wall-production policy retained","Limes; exact production modifier later"
"LC003","Late Antiquity","DIPLOMACY","Reconquest War Casus Belli","","Defensive Tactics","CIVIC","Civ6 GS","Defensive Tactics","KEEP","Institutional justification for reconquest war belongs to civic tree",""
"LC004","Late Antiquity","DIPLOMACY","Protectorate War Casus Belli","","Defensive Tactics","CIVIC","Civ6 GS","Defensive Tactics","KEEP","Institutional diplomatic/war rule",""
"LC005","Late Antiquity","WONDER","Mausoleum at Halicarnassus","","Defensive Tactics","CIVIC","Civ6 GS","Defensive Tactics","DEFER_WONDER","World Wonder audit separate",""
"LC006","Late Antiquity","CITY_BUILDING","Temple","","Theology","CIVIC","Civ6 GS; Civ5 Theology","Theology","KEEP","Temple is a mature organized-religion institution","Direct city building; no Holy Site district"
"LC007","Late Antiquity","CITY_BUILDING","Grand Temple","","Theology","CIVIC","Civ5 BNW","Theology","DEFER_WONDER","National religious building/wonder audit separate","One-per-civilization structure if retained"
"LC008","Late Antiquity","CITY_BUILDING","Garden","Irrigation","Civil Service","TECH+CIVIC","Civ5 Theology remap","Theology","REMAP_TECH","Garden's fresh-water/horticultural function is not theological; irrigation plus civic public works is the stronger fit","Exact Great Person/Health role later"
"LC009","Late Antiquity","POLICY","Scripture","","Theology","CIVIC","Civ6 GS","Theology","ADAPT","Direct Civ6 Theology policy retained; Holy Site adjacency translated to Temple/Holy Site tile/religious-building output","Scripture"
"LC010","Late Antiquity","SYSTEM","Advanced religious units / theological organization","","Theology","CIVIC","Civ6 GS","Temple / Theology","KEEP","Temple-tier religious organization allows advanced missionary/apostolic functions","Exact religious-unit roster audited separately"
"LC011","Late Antiquity","WONDER","Mahabodhi Temple / Hagia Sophia / Borobudur / Great Mosque family","","Theology","CIVIC","Civ5 BNW; Civ6 GS","Theology","DEFER_WONDER","World Wonder audit separate",""
"LC012","Late Antiquity","POLICY","Naval Infrastructure","","Naval Tradition","CIVIC","Civ6 GS","Naval Tradition","ADAPT","Direct Civ6 Naval Tradition policy retained; Harbor district adjacency translated to Harbor/Lighthouse/Seaport and port-city output","Naval Infrastructure"
"LC013","Late Antiquity","POLICY","Navigation","","Naval Tradition","CIVIC","Civ6 GS","Naval Tradition","KEEP","Direct Civ6 Naval Tradition Great Admiral policy retained","Navigation"
"LC014","Late Antiquity","GREAT_PERSON_SYSTEM","Great Admiral generation bonus","","Naval Tradition","CIVIC","Civ6 GS","Navigation policy","KEEP","Formal naval tradition supports admiral corps","Exact points through policy system later"
"LC015","Late Antiquity","SYSTEM","Naval institutional efficiency","Celestial Navigation","Naval Tradition","TECH+CIVIC","Civ6 GS synthesis","Harbor + Naval Infrastructure","CROSS_GATE","Port technology plus naval institution should improve naval/port performance","Exact Production/Gold modifier later"
"LC016","Late Antiquity","WONDER","Venetian Arsenal / later naval wonders","","Naval Tradition","CIVIC","Project reference","Naval Tradition","DEFER_WONDER","Wonder audit separate",""
"LC017","Late Antiquity","DIPLOMACY","Alliances","","Civil Service","CIVIC","Civ6 GS","Civil Service","KEEP","Civ VI directly places formal Alliances at Civil Service","Alliance types/levels can be adapted later"
"LC018","Late Antiquity","DIPLOMACY","Defensive Pact","","Civil Service","CIVIC","Civ6 GS alliance synthesis; Civ5 Chivalry remap","Alliance / Chivalry","MOVE_TO_CIVIC","Formal mutual-defense treaty belongs to organized diplomacy rather than Stirrups/Chivalry technology","May be inherent to alliance or separate treaty in final diplomacy design"
"LC019","Late Antiquity","POLICY","Meritocracy","","Civil Service","CIVIC","Civ6 GS","Civil Service","ADAPT","Retain Civ6 Meritocracy but replace specialty-district count with developed-city institutional/building count","Exact Culture formula later"
"LC020","Late Antiquity","POLICY","Retainers","","Civil Service","CIVIC","Civ6 GS","Civil Service","KEEP","Direct Civ6 Civil Service garrison/amenity policy retained","Retainers; exact effect later"
"LC021","Late Antiquity","POLICY","Civil Prestige","","Civil Service","CIVIC","Civ6 GS","Civil Service","DROP","Civil Prestige is Governor-dependent and the baseline project does not adopt the Governor system","Remove from generic policy roster"
"LC022","Late Antiquity","CITY_BUILDING","Garden","Irrigation","Civil Service","TECH+CIVIC","Civ5 Theology remap","Theology","CROSS_GATE","Public/elite garden needs horticultural water management and organized civic administration","Health/Great Person effect later"
"LC023","Late Antiquity","UNIT","Pikeman","Military Tactics","","TECH","Civ5 Civil Service remap","Civil Service","MOVE_TO_TECH","Project has dedicated Military Tactics technology; military unit should not be tied to bureaucracy civic",""
"LC024","Late Antiquity","YIELD_UPGRADE","Fresh-water Farm +1 Food","Irrigation","","TECH","Civ5 Civil Service remap","Civil Service","MOVE_TO_TECH","Already assigned to Irrigation in Ancient V2","Do not duplicate"
"LC025","Late Antiquity","DIPLOMACY","Open Borders","","Early Empire","CIVIC","Civ5 Civil Service remap; Civ6 civic synthesis","Civil Service / Early Empire","MOVE_TO_CIVIC","Already assigned to Early Empire in Ancient V2","Do not duplicate"
"LC026","Late Antiquity","TILE_IMPROVEMENT","Holy Site","","Theology","CIVIC","Civ5 BNW/G&K Great Prophet improvement","Holy Site","ADAPT_TILE","Former Great Prophet improvement is retained as a nerfed Worker-buildable Faith tile improvement","Requires Theology and an established religion in the working city; no Great Prophet consumption; exact yields later"
